"date","ristorante","lordototale","weekday","LOCALITA.x","LOCALITA.y","FENOMENI","year","month","day","place","population","totale_casi"
"2021-05-05","R004",25966.3838,"Wednesday","Pavia","Pavia","N",2021,5,5,"Stradella",11448,0
"2021-05-05","R005",23461.704,"Wednesday","Pavia","Pavia","N",2021,5,5,"Voghera",38435,0
"2021-05-06","R000",18903.6295,"Thursday","Pavia","Pavia","N",2021,5,6,"Montebello",1512,0
"2021-05-06","R001",33735.1203,"Thursday","Piacenza","Piacenza","N",2021,5,6,"Piacenza",283742,0
"2021-05-06","R002",28044.3933,"Thursday","Piacenza","Piacenza","N",2021,5,6,"Piacenza",283742,0
"2021-05-06","R003",13860.6104,"Thursday","Piacenza","Piacenza","N",2021,5,6,"Piacenza",283742,0
"2021-05-06","R004",27319.2066,"Thursday","Pavia","Pavia","N",2021,5,6,"Stradella",11448,0
"2021-05-06","R005",28794.1535,"Thursday","Pavia","Pavia","N",2021,5,6,"Voghera",38435,0
"2021-05-07","R000",23832.2063,"Friday","Pavia","Pavia","N",2021,5,7,"Montebello",1512,0
"2021-05-07","R001",38325.8631,"Friday","Piacenza","Piacenza","N",2021,5,7,"Piacenza",283742,0
"2021-05-07","R002",35462.4515,"Friday","Piacenza","Piacenza","N",2021,5,7,"Piacenza",283742,0
"2021-05-07","R003",15260.7217,"Friday","Piacenza","Piacenza","N",2021,5,7,"Piacenza",283742,0
"2021-05-07","R004",33728.7188,"Friday","Pavia","Pavia","N",2021,5,7,"Stradella",11448,0
"2021-05-07","R005",35354.7411,"Friday","Pavia","Pavia","N",2021,5,7,"Voghera",38435,0
"2021-05-08","R000",25684.6765,"Saturday","Pavia","Pavia","N",2021,5,8,"Montebello",1512,0
"2021-05-08","R001",48349.4557,"Saturday","Piacenza","Piacenza","N",2021,5,8,"Piacenza",283742,0
"2021-05-08","R002",42337.8277,"Saturday","Piacenza","Piacenza","N",2021,5,8,"Piacenza",283742,0
"2021-05-08","R003",17178.735,"Saturday","Piacenza","Piacenza","N",2021,5,8,"Piacenza",283742,0
"2021-05-08","R004",36482.1898,"Saturday","Pavia","Pavia","N",2021,5,8,"Stradella",11448,0
"2021-05-08","R005",32609.0345,"Saturday","Pavia","Pavia","N",2021,5,8,"Voghera",38435,0
"2021-05-09","R000",22943.802,"Sunday","Pavia","Pavia","N",2021,5,9,"Montebello",1512,0
"2021-05-09","R001",42107.2498,"Sunday","Piacenza","Piacenza","N",2021,5,9,"Piacenza",283742,0
"2021-05-09","R002",38807.5037,"Sunday","Piacenza","Piacenza","N",2021,5,9,"Piacenza",283742,0
"2021-05-09","R003",17147.1818,"Sunday","Piacenza","Piacenza","N",2021,5,9,"Piacenza",283742,0
"2021-05-09","R004",33096.6636,"Sunday","Pavia","Pavia","N",2021,5,9,"Stradella",11448,0
"2021-05-09","R005",28355.341,"Sunday","Pavia","Pavia","N",2021,5,9,"Voghera",38435,0
"2021-05-10","R000",16801.1704,"Monday","Pavia","Pavia","pioggia ",2021,5,10,"Montebello",1512,0
"2021-05-10","R001",30539.4915,"Monday","Piacenza","Piacenza","N",2021,5,10,"Piacenza",283742,0
"2021-05-10","R002",24039.3258,"Monday","Piacenza","Piacenza","N",2021,5,10,"Piacenza",283742,0
"2021-05-10","R003",8775.7131,"Monday","Piacenza","Piacenza","N",2021,5,10,"Piacenza",283742,0
"2021-05-10","R004",23571.9337,"Monday","Pavia","Pavia","pioggia ",2021,5,10,"Stradella",11448,0
"2021-05-10","R005",20901.104,"Monday","Pavia","Pavia","pioggia ",2021,5,10,"Voghera",38435,0
"2021-05-11","R000",17413.7733,"Tuesday","Pavia","Pavia","pioggia ",2021,5,11,"Montebello",1512,0
"2021-05-11","R001",33228.0802,"Tuesday","Piacenza","Piacenza","pioggia ",2021,5,11,"Piacenza",283742,0
"2021-05-11","R002",24893.7815,"Tuesday","Piacenza","Piacenza","pioggia ",2021,5,11,"Piacenza",283742,0
"2021-05-11","R003",10206.3864,"Tuesday","Piacenza","Piacenza","pioggia ",2021,5,11,"Piacenza",283742,0
"2021-05-11","R004",18261.621,"Tuesday","Pavia","Pavia","pioggia ",2021,5,11,"Stradella",11448,0
"2021-05-11","R005",22171.6985,"Tuesday","Pavia","Pavia","pioggia ",2021,5,11,"Voghera",38435,0
"2021-05-12","R000",16747.1913,"Wednesday","Pavia","Pavia","pioggia temporale ",2021,5,12,"Montebello",1512,0
"2021-05-12","R001",32779.6035,"Wednesday","Piacenza","Piacenza","N",2021,5,12,"Piacenza",283742,0
"2021-05-12","R002",1217.937,"Wednesday","Piacenza","Piacenza","N",2021,5,12,"Piacenza",283742,0
"2021-05-12","R003",12165.741,"Wednesday","Piacenza","Piacenza","N",2021,5,12,"Piacenza",283742,0
"2021-05-12","R004",24777.109,"Wednesday","Pavia","Pavia","pioggia temporale ",2021,5,12,"Stradella",11448,0
"2021-05-12","R005",26825.2586,"Wednesday","Pavia","Pavia","pioggia temporale ",2021,5,12,"Voghera",38435,0
"2021-05-13","R000",19023.606,"Thursday","Pavia","Pavia","pioggia ",2021,5,13,"Montebello",1512,0
"2021-05-13","R001",35699.1005,"Thursday","Piacenza","Piacenza","pioggia temporale ",2021,5,13,"Piacenza",283742,0
"2021-05-13","R002",53163.2185,"Thursday","Piacenza","Piacenza","pioggia temporale ",2021,5,13,"Piacenza",283742,0
"2021-05-13","R003",14170.1539,"Thursday","Piacenza","Piacenza","pioggia temporale ",2021,5,13,"Piacenza",283742,0
"2021-05-13","R004",26242.7221,"Thursday","Pavia","Pavia","pioggia ",2021,5,13,"Stradella",11448,0
"2021-05-13","R005",30856.7168,"Thursday","Pavia","Pavia","pioggia ",2021,5,13,"Voghera",38435,0
"2021-05-14","R000",24868.382,"Friday","Pavia","Pavia","pioggia nebbia ",2021,5,14,"Montebello",1512,0
"2021-05-14","R001",48303.1584,"Friday","Piacenza","Piacenza","pioggia temporale ",2021,5,14,"Piacenza",283742,0
"2021-05-14","R002",43869.0665,"Friday","Piacenza","Piacenza","pioggia temporale ",2021,5,14,"Piacenza",283742,0
"2021-05-14","R003",11356.0545,"Friday","Piacenza","Piacenza","pioggia temporale ",2021,5,14,"Piacenza",283742,0
"2021-05-14","R004",35026.8604,"Friday","Pavia","Pavia","pioggia nebbia ",2021,5,14,"Stradella",11448,0
"2021-05-14","R005",33900.9811,"Friday","Pavia","Pavia","pioggia nebbia ",2021,5,14,"Voghera",38435,0
"2021-05-15","R000",25667.4544,"Saturday","Pavia","Pavia","pioggia nebbia ",2021,5,15,"Montebello",1512,0
"2021-05-15","R001",49263.5073,"Saturday","Piacenza","Piacenza","N",2021,5,15,"Piacenza",283742,0
"2021-05-15","R002",52807.3777,"Saturday","Piacenza","Piacenza","N",2021,5,15,"Piacenza",283742,0
"2021-05-15","R003",22632.1109,"Saturday","Piacenza","Piacenza","N",2021,5,15,"Piacenza",283742,0
"2021-05-15","R004",43939.8547,"Saturday","Pavia","Pavia","pioggia nebbia ",2021,5,15,"Stradella",11448,0
"2021-05-15","R005",38674.146,"Saturday","Pavia","Pavia","pioggia nebbia ",2021,5,15,"Voghera",38435,0
"2021-05-16","R000",25635.736,"Sunday","Pavia","Pavia","pioggia nebbia ",2021,5,16,"Montebello",1512,0
"2021-05-16","R001",48668.2091,"Sunday","Piacenza","Piacenza","N",2021,5,16,"Piacenza",283742,0
"2021-05-16","R002",43538.047,"Sunday","Piacenza","Piacenza","N",2021,5,16,"Piacenza",283742,0
"2021-05-16","R003",15589.8414,"Sunday","Piacenza","Piacenza","N",2021,5,16,"Piacenza",283742,0
"2021-05-16","R004",37889.6938,"Sunday","Pavia","Pavia","pioggia nebbia ",2021,5,16,"Stradella",11448,0
"2021-05-16","R005",32845.89,"Sunday","Pavia","Pavia","pioggia nebbia ",2021,5,16,"Voghera",38435,0
"2021-05-17","R000",16868.2829,"Monday","Pavia","Pavia","pioggia ",2021,5,17,"Montebello",1512,0
"2021-05-17","R001",29330.3101,"Monday","Piacenza","Piacenza","N",2021,5,17,"Piacenza",283742,0
"2021-05-17","R002",26113.4531,"Monday","Piacenza","Piacenza","N",2021,5,17,"Piacenza",283742,0
"2021-05-17","R003",14465.738,"Monday","Piacenza","Piacenza","N",2021,5,17,"Piacenza",283742,0
"2021-05-17","R004",26859.6202,"Monday","Pavia","Pavia","pioggia ",2021,5,17,"Stradella",11448,0
"2021-05-17","R005",25620.7441,"Monday","Pavia","Pavia","pioggia ",2021,5,17,"Voghera",38435,0
"2021-05-18","R000",18697.749,"Tuesday","Pavia","Pavia","pioggia ",2021,5,18,"Montebello",1512,0
"2021-05-18","R001",29984.8325,"Tuesday","Piacenza","Piacenza","N",2021,5,18,"Piacenza",283742,0
"2021-05-18","R002",30798.5251,"Tuesday","Piacenza","Piacenza","N",2021,5,18,"Piacenza",283742,0
"2021-05-18","R003",14111.2188,"Tuesday","Piacenza","Piacenza","N",2021,5,18,"Piacenza",283742,0
"2021-05-18","R004",28754.299,"Tuesday","Pavia","Pavia","pioggia ",2021,5,18,"Stradella",11448,0
"2021-05-18","R005",27947.5448,"Tuesday","Pavia","Pavia","pioggia ",2021,5,18,"Voghera",38435,0
"2021-05-19","R000",20259.5085,"Wednesday","Pavia","Pavia","nebbia ",2021,5,19,"Montebello",1512,0
"2021-05-19","R001",36000.9209,"Wednesday","Piacenza","Piacenza","N",2021,5,19,"Piacenza",283742,0
"2021-05-19","R002",36562.7248,"Wednesday","Piacenza","Piacenza","N",2021,5,19,"Piacenza",283742,0
"2021-05-19","R003",13694.8322,"Wednesday","Piacenza","Piacenza","N",2021,5,19,"Piacenza",283742,0
"2021-05-19","R004",28913.8409,"Wednesday","Pavia","Pavia","nebbia ",2021,5,19,"Stradella",11448,0
"2021-05-19","R005",28541.8105,"Wednesday","Pavia","Pavia","nebbia ",2021,5,19,"Voghera",38435,0
"2021-05-20","R000",18012.169,"Thursday","Pavia","Pavia","N",2021,5,20,"Montebello",1512,0
"2021-05-20","R001",35708.8473,"Thursday","Piacenza","Piacenza","N",2021,5,20,"Piacenza",283742,0
"2021-05-20","R002",36232.6965,"Thursday","Piacenza","Piacenza","N",2021,5,20,"Piacenza",283742,0
"2021-05-20","R003",16812.3627,"Thursday","Piacenza","Piacenza","N",2021,5,20,"Piacenza",283742,0
"2021-05-20","R004",30614.8227,"Thursday","Pavia","Pavia","N",2021,5,20,"Stradella",11448,0
"2021-05-20","R005",29837.8458,"Thursday","Pavia","Pavia","N",2021,5,20,"Voghera",38435,0
"2021-05-21","R000",25530.2145,"Friday","Pavia","Pavia","pioggia ",2021,5,21,"Montebello",1512,0
"2021-05-21","R001",44971.7352,"Friday","Piacenza","Piacenza","N",2021,5,21,"Piacenza",283742,0
"2021-05-21","R002",44186.9113,"Friday","Piacenza","Piacenza","N",2021,5,21,"Piacenza",283742,0
"2021-05-21","R003",16949.3548,"Friday","Piacenza","Piacenza","N",2021,5,21,"Piacenza",283742,0
"2021-05-21","R004",38999.7965,"Friday","Pavia","Pavia","pioggia ",2021,5,21,"Stradella",11448,0
"2021-05-21","R005",39345.8079,"Friday","Pavia","Pavia","pioggia ",2021,5,21,"Voghera",38435,0
"2021-05-22","R000",35103.0176,"Saturday","Pavia","Pavia","pioggia ",2021,5,22,"Montebello",1512,0
"2021-05-22","R001",56994.9086,"Saturday","Piacenza","Piacenza","N",2021,5,22,"Piacenza",283742,0
"2021-05-22","R002",51747.9914,"Saturday","Piacenza","Piacenza","N",2021,5,22,"Piacenza",283742,0
"2021-05-22","R003",20459.1527,"Saturday","Piacenza","Piacenza","N",2021,5,22,"Piacenza",283742,0
"2021-05-22","R004",39543.098,"Saturday","Pavia","Pavia","pioggia ",2021,5,22,"Stradella",11448,0
"2021-05-22","R005",37516.8787,"Saturday","Pavia","Pavia","pioggia ",2021,5,22,"Voghera",38435,0
"2021-05-23","R000",31064.7449,"Sunday","Pavia","Pavia","N",2021,5,23,"Montebello",1512,0
"2021-05-23","R001",43285.9931,"Sunday","Piacenza","Piacenza","N",2021,5,23,"Piacenza",283742,0
"2021-05-23","R002",42830.9497,"Sunday","Piacenza","Piacenza","N",2021,5,23,"Piacenza",283742,0
"2021-05-23","R003",14127.1193,"Sunday","Piacenza","Piacenza","N",2021,5,23,"Piacenza",283742,0
"2021-05-23","R004",36326.8192,"Sunday","Pavia","Pavia","N",2021,5,23,"Stradella",11448,0
"2021-05-23","R005",27636.5558,"Sunday","Pavia","Pavia","N",2021,5,23,"Voghera",38435,0
"2021-05-24","R000",18669.4585,"Monday","Pavia","Pavia","pioggia ",2021,5,24,"Montebello",1512,0
"2021-05-24","R001",32188.6005,"Monday","Piacenza","Piacenza","pioggia ",2021,5,24,"Piacenza",283742,0
"2021-05-24","R002",24844.6758,"Monday","Piacenza","Piacenza","pioggia ",2021,5,24,"Piacenza",283742,0
"2021-05-24","R003",13886.8359,"Monday","Piacenza","Piacenza","pioggia ",2021,5,24,"Piacenza",283742,0
"2021-05-24","R004",20751.3089,"Monday","Pavia","Pavia","pioggia ",2021,5,24,"Stradella",11448,0
"2021-05-24","R005",25735.8059,"Monday","Pavia","Pavia","pioggia ",2021,5,24,"Voghera",38435,0
"2021-05-25","R000",15507.9435,"Tuesday","Pavia","Pavia","nebbia ",2021,5,25,"Montebello",1512,0
"2021-05-25","R001",29047.529,"Tuesday","Piacenza","Piacenza","N",2021,5,25,"Piacenza",283742,0
"2021-05-25","R002",28769.2083,"Tuesday","Piacenza","Piacenza","N",2021,5,25,"Piacenza",283742,0
"2021-05-25","R003",13171.0243,"Tuesday","Piacenza","Piacenza","N",2021,5,25,"Piacenza",283742,0
"2021-05-25","R004",28170.1931,"Tuesday","Pavia","Pavia","nebbia ",2021,5,25,"Stradella",11448,0
"2021-05-25","R005",28182.707,"Tuesday","Pavia","Pavia","nebbia ",2021,5,25,"Voghera",38435,0
"2021-05-26","R000",18359.7085,"Wednesday","Pavia","Pavia","N",2021,5,26,"Montebello",1512,0
"2021-05-26","R001",32036.3687,"Wednesday","Piacenza","Piacenza","N",2021,5,26,"Piacenza",283742,0
"2021-05-26","R002",28911.4868,"Wednesday","Piacenza","Piacenza","N",2021,5,26,"Piacenza",283742,0
"2021-05-26","R003",12307.2761,"Wednesday","Piacenza","Piacenza","N",2021,5,26,"Piacenza",283742,0
"2021-05-26","R004",27487.7932,"Wednesday","Pavia","Pavia","N",2021,5,26,"Stradella",11448,0
"2021-05-26","R005",28128.3975,"Wednesday","Pavia","Pavia","N",2021,5,26,"Voghera",38435,0
"2021-05-27","R000",19247.8237,"Thursday","Pavia","Pavia","N",2021,5,27,"Montebello",1512,0
"2021-05-27","R001",32158.2037,"Thursday","Piacenza","Piacenza","N",2021,5,27,"Piacenza",283742,0
"2021-05-27","R002",30558.283,"Thursday","Piacenza","Piacenza","N",2021,5,27,"Piacenza",283742,0
"2021-05-27","R003",12863.7936,"Thursday","Piacenza","Piacenza","N",2021,5,27,"Piacenza",283742,0
"2021-05-27","R004",28760.2462,"Thursday","Pavia","Pavia","N",2021,5,27,"Stradella",11448,0
"2021-05-27","R005",28354.6389,"Thursday","Pavia","Pavia","N",2021,5,27,"Voghera",38435,0
"2021-05-28","R000",22596.6755,"Friday","Pavia","Pavia","N",2021,5,28,"Montebello",1512,0
"2021-05-28","R001",41965.2604,"Friday","Piacenza","Piacenza","N",2021,5,28,"Piacenza",283742,0
"2021-05-28","R002",42018.6613,"Friday","Piacenza","Piacenza","N",2021,5,28,"Piacenza",283742,0
"2021-05-28","R003",17802.2824,"Friday","Piacenza","Piacenza","N",2021,5,28,"Piacenza",283742,0
"2021-05-28","R004",38535.2128,"Friday","Pavia","Pavia","N",2021,5,28,"Stradella",11448,0
"2021-05-28","R005",36891.1011,"Friday","Pavia","Pavia","N",2021,5,28,"Voghera",38435,0
"2021-05-29","R000",30356.6151,"Saturday","Pavia","Pavia","pioggia ",2021,5,29,"Montebello",1512,0
"2021-05-29","R001",48410.7036,"Saturday","Piacenza","Piacenza","N",2021,5,29,"Piacenza",283742,0
"2021-05-29","R002",45287.102,"Saturday","Piacenza","Piacenza","N",2021,5,29,"Piacenza",283742,0
"2021-05-29","R003",18382.8778,"Saturday","Piacenza","Piacenza","N",2021,5,29,"Piacenza",283742,0
"2021-05-29","R004",37198.8687,"Saturday","Pavia","Pavia","pioggia ",2021,5,29,"Stradella",11448,0
"2021-05-29","R005",34622.8225,"Saturday","Pavia","Pavia","pioggia ",2021,5,29,"Voghera",38435,0
"2021-05-30","R000",29960.1351,"Sunday","Pavia","Pavia","N",2021,5,30,"Montebello",1512,0
"2021-05-30","R001",42689.7037,"Sunday","Piacenza","Piacenza","N",2021,5,30,"Piacenza",283742,0
"2021-05-30","R002",41741.2492,"Sunday","Piacenza","Piacenza","N",2021,5,30,"Piacenza",283742,0
"2021-05-30","R003",13307.7273,"Sunday","Piacenza","Piacenza","N",2021,5,30,"Piacenza",283742,0
"2021-05-30","R004",34515.8968,"Sunday","Pavia","Pavia","N",2021,5,30,"Stradella",11448,0
"2021-05-30","R005",29808.2337,"Sunday","Pavia","Pavia","N",2021,5,30,"Voghera",38435,0
"2021-05-31","R000",16449.8313,"Monday","Pavia","Pavia","N",2021,5,31,"Montebello",1512,0
"2021-05-31","R001",31427.9784,"Monday","Piacenza","Piacenza","N",2021,5,31,"Piacenza",283742,0
"2021-05-31","R002",26621.154,"Monday","Piacenza","Piacenza","N",2021,5,31,"Piacenza",283742,0
"2021-05-31","R003",13450.0058,"Monday","Piacenza","Piacenza","N",2021,5,31,"Piacenza",283742,0
"2021-05-31","R004",23151.2932,"Monday","Pavia","Pavia","N",2021,5,31,"Stradella",11448,0
"2021-05-31","R005",24949.9495,"Monday","Pavia","Pavia","N",2021,5,31,"Voghera",38435,0
"2021-06-01","R000",20491.6145,"Tuesday","Pavia","Pavia","N",2021,6,1,"Montebello",1512,0
"2021-06-01","R001",35474.3459,"Tuesday","Piacenza","Piacenza","N",2021,6,1,"Piacenza",283742,0
"2021-06-01","R002",33456.9648,"Tuesday","Piacenza","Piacenza","N",2021,6,1,"Piacenza",283742,0
"2021-06-01","R003",14815.2186,"Tuesday","Piacenza","Piacenza","N",2021,6,1,"Piacenza",283742,0
"2021-06-01","R004",30651.208,"Tuesday","Pavia","Pavia","N",2021,6,1,"Stradella",11448,0
"2021-06-01","R005",33785.0107,"Tuesday","Pavia","Pavia","N",2021,6,1,"Voghera",38435,0
"2021-06-02","R000",28826.574,"Wednesday","Pavia","Pavia","N",2021,6,2,"Montebello",1512,0
"2021-06-02","R001",41149.3789,"Wednesday","Piacenza","Piacenza","N",2021,6,2,"Piacenza",283742,0
"2021-06-02","R002",41700.4448,"Wednesday","Piacenza","Piacenza","N",2021,6,2,"Piacenza",283742,0
"2021-06-02","R003",14146.6542,"Wednesday","Piacenza","Piacenza","N",2021,6,2,"Piacenza",283742,0
"2021-06-02","R004",38756.7047,"Wednesday","Pavia","Pavia","N",2021,6,2,"Stradella",11448,0
"2021-06-02","R005",27719.0319,"Wednesday","Pavia","Pavia","N",2021,6,2,"Voghera",38435,0
"2021-06-03","R000",18655.1274,"Thursday","Pavia","Pavia","N",2021,6,3,"Montebello",1512,0
"2021-06-03","R001",32408.0687,"Thursday","Piacenza","Piacenza","N",2021,6,3,"Piacenza",283742,0
"2021-06-03","R002",28197.2859,"Thursday","Piacenza","Piacenza","N",2021,6,3,"Piacenza",283742,0
"2021-06-03","R003",15040.0145,"Thursday","Piacenza","Piacenza","N",2021,6,3,"Piacenza",283742,0
"2021-06-03","R004",24357.1706,"Thursday","Pavia","Pavia","N",2021,6,3,"Stradella",11448,0
"2021-06-03","R005",25063.6484,"Thursday","Pavia","Pavia","N",2021,6,3,"Voghera",38435,0
"2021-06-04","R000",20610.3107,"Friday","Pavia","Pavia","N",2021,6,4,"Montebello",1512,0
"2021-06-04","R001",39681.9486,"Friday","Piacenza","Piacenza","N",2021,6,4,"Piacenza",283742,0
"2021-06-04","R002",39555.2815,"Friday","Piacenza","Piacenza","N",2021,6,4,"Piacenza",283742,0
"2021-06-04","R003",23053.7426,"Friday","Piacenza","Piacenza","N",2021,6,4,"Piacenza",283742,0
"2021-06-04","R004",33551.1288,"Friday","Pavia","Pavia","N",2021,6,4,"Stradella",11448,0
"2021-06-04","R005",35521.0975,"Friday","Pavia","Pavia","N",2021,6,4,"Voghera",38435,0
"2021-06-05","R000",29899.7958,"Saturday","Pavia","Pavia","pioggia ",2021,6,5,"Montebello",1512,0
"2021-06-05","R001",43756.0697,"Saturday","Piacenza","Piacenza","N",2021,6,5,"Piacenza",283742,0
"2021-06-05","R002",41735.3846,"Saturday","Piacenza","Piacenza","N",2021,6,5,"Piacenza",283742,0
"2021-06-05","R003",19128.1776,"Saturday","Piacenza","Piacenza","N",2021,6,5,"Piacenza",283742,0
"2021-06-05","R004",37789.4587,"Saturday","Pavia","Pavia","pioggia ",2021,6,5,"Stradella",11448,0
"2021-06-05","R005",33000.9715,"Saturday","Pavia","Pavia","pioggia ",2021,6,5,"Voghera",38435,0
"2021-06-06","R000",30172.1693,"Sunday","Pavia","Pavia","pioggia temporale ",2021,6,6,"Montebello",1512,0
"2021-06-06","R001",39525.0086,"Sunday","Piacenza","Piacenza","N",2021,6,6,"Piacenza",283742,0
"2021-06-06","R002",38630.368,"Sunday","Piacenza","Piacenza","N",2021,6,6,"Piacenza",283742,0
"2021-06-06","R003",14131.4558,"Sunday","Piacenza","Piacenza","N",2021,6,6,"Piacenza",283742,0
"2021-06-06","R004",32010.5149,"Sunday","Pavia","Pavia","pioggia temporale ",2021,6,6,"Stradella",11448,0
"2021-06-06","R005",28567.9534,"Sunday","Pavia","Pavia","pioggia temporale ",2021,6,6,"Voghera",38435,0
"2021-06-07","R000",17782.7888,"Monday","Pavia","Pavia","pioggia temporale nebbia ",2021,6,7,"Montebello",1512,0
"2021-06-07","R001",31945.0544,"Monday","Piacenza","Piacenza","pioggia temporale ",2021,6,7,"Piacenza",283742,0
"2021-06-07","R002",28175.686,"Monday","Piacenza","Piacenza","pioggia temporale ",2021,6,7,"Piacenza",283742,0
"2021-06-07","R003",15649.8503,"Monday","Piacenza","Piacenza","pioggia temporale ",2021,6,7,"Piacenza",283742,0
"2021-06-07","R004",25332.0984,"Monday","Pavia","Pavia","pioggia temporale nebbia ",2021,6,7,"Stradella",11448,0
"2021-06-07","R005",28062.1523,"Monday","Pavia","Pavia","pioggia temporale nebbia ",2021,6,7,"Voghera",38435,0
"2021-06-08","R000",24960.2332,"Tuesday","Pavia","Pavia","pioggia temporale ",2021,6,8,"Montebello",1512,0
"2021-06-08","R001",30254.728,"Tuesday","Piacenza","Piacenza","pioggia temporale ",2021,6,8,"Piacenza",283742,0
"2021-06-08","R002",28475.0284,"Tuesday","Piacenza","Piacenza","pioggia temporale ",2021,6,8,"Piacenza",283742,0
"2021-06-08","R003",14863.9526,"Tuesday","Piacenza","Piacenza","pioggia temporale ",2021,6,8,"Piacenza",283742,0
"2021-06-08","R004",33906.887,"Tuesday","Pavia","Pavia","pioggia temporale ",2021,6,8,"Stradella",11448,0
"2021-06-08","R005",41761.5275,"Tuesday","Pavia","Pavia","pioggia temporale ",2021,6,8,"Voghera",38435,0
"2021-06-09","R000",20584.3743,"Wednesday","Pavia","Pavia","nebbia ",2021,6,9,"Montebello",1512,0
"2021-06-09","R001",34806.7314,"Wednesday","Piacenza","Piacenza","N",2021,6,9,"Piacenza",283742,0
"2021-06-09","R002",33797.1116,"Wednesday","Piacenza","Piacenza","N",2021,6,9,"Piacenza",283742,0
"2021-06-09","R003",15053.0653,"Wednesday","Piacenza","Piacenza","N",2021,6,9,"Piacenza",283742,0
"2021-06-09","R004",31956.701,"Wednesday","Pavia","Pavia","nebbia ",2021,6,9,"Stradella",11448,0
"2021-06-09","R005",28158.6291,"Wednesday","Pavia","Pavia","nebbia ",2021,6,9,"Voghera",38435,0
"2021-06-10","R000",19164.2325,"Thursday","Pavia","Pavia","N",2021,6,10,"Montebello",1512,0
"2021-06-10","R001",36605.9659,"Thursday","Piacenza","Piacenza","N",2021,6,10,"Piacenza",283742,0
"2021-06-10","R002",33475.3846,"Thursday","Piacenza","Piacenza","N",2021,6,10,"Piacenza",283742,0
"2021-06-10","R003",13584.3134,"Thursday","Piacenza","Piacenza","N",2021,6,10,"Piacenza",283742,0
"2021-06-10","R004",30609.3298,"Thursday","Pavia","Pavia","N",2021,6,10,"Stradella",11448,0
"2021-06-10","R005",25643.7482,"Thursday","Pavia","Pavia","N",2021,6,10,"Voghera",38435,0
"2021-06-11","R000",22379.231,"Friday","Pavia","Pavia","pioggia temporale ",2021,6,11,"Montebello",1512,0
"2021-06-11","R001",37770.6259,"Friday","Piacenza","Piacenza","N",2021,6,11,"Piacenza",283742,0
"2021-06-11","R002",41116.0085,"Friday","Piacenza","Piacenza","N",2021,6,11,"Piacenza",283742,0
"2021-06-11","R003",16987.516,"Friday","Piacenza","Piacenza","N",2021,6,11,"Piacenza",283742,0
"2021-06-11","R004",31919.9027,"Friday","Pavia","Pavia","pioggia temporale ",2021,6,11,"Stradella",11448,0
"2021-06-11","R005",30109.3107,"Friday","Pavia","Pavia","pioggia temporale ",2021,6,11,"Voghera",38435,0
"2021-06-12","R000",30727.7369,"Saturday","Pavia","Pavia","nebbia ",2021,6,12,"Montebello",1512,0
"2021-06-12","R001",41511.6625,"Saturday","Piacenza","Piacenza","N",2021,6,12,"Piacenza",283742,0
"2021-06-12","R002",45111.164,"Saturday","Piacenza","Piacenza","N",2021,6,12,"Piacenza",283742,0
"2021-06-12","R003",17641.8732,"Saturday","Piacenza","Piacenza","N",2021,6,12,"Piacenza",283742,0
"2021-06-12","R004",40424.8117,"Saturday","Pavia","Pavia","nebbia ",2021,6,12,"Stradella",11448,0
"2021-06-12","R005",32618.5335,"Saturday","Pavia","Pavia","nebbia ",2021,6,12,"Voghera",38435,0
"2021-06-13","R000",27657.6601,"Sunday","Pavia","Pavia","N",2021,6,13,"Montebello",1512,0
"2021-06-13","R001",32685.4395,"Sunday","Piacenza","Piacenza","N",2021,6,13,"Piacenza",283742,0
"2021-06-13","R002",38760.7108,"Sunday","Piacenza","Piacenza","N",2021,6,13,"Piacenza",283742,0
"2021-06-13","R003",15223.8408,"Sunday","Piacenza","Piacenza","N",2021,6,13,"Piacenza",283742,0
"2021-06-13","R004",35897.3405,"Sunday","Pavia","Pavia","N",2021,6,13,"Stradella",11448,0
"2021-06-13","R005",26372.6932,"Sunday","Pavia","Pavia","N",2021,6,13,"Voghera",38435,0
"2021-06-14","R000",18846.9659,"Monday","Pavia","Pavia","N",2021,6,14,"Montebello",1512,0
"2021-06-14","R001",32848.4506,"Monday","Piacenza","Piacenza","N",2021,6,14,"Piacenza",283742,0
"2021-06-14","R002",25616.1185,"Monday","Piacenza","Piacenza","N",2021,6,14,"Piacenza",283742,0
"2021-06-14","R003",15349.1037,"Monday","Piacenza","Piacenza","N",2021,6,14,"Piacenza",283742,0
"2021-06-14","R004",27713.1673,"Monday","Pavia","Pavia","N",2021,6,14,"Stradella",11448,0
"2021-06-14","R005",26753.9748,"Monday","Pavia","Pavia","N",2021,6,14,"Voghera",38435,0
"2021-06-15","R000",21086.8714,"Tuesday","Pavia","Pavia","N",2021,6,15,"Montebello",1512,0
"2021-06-15","R001",36280.6458,"Tuesday","Piacenza","Piacenza","N",2021,6,15,"Piacenza",283742,0
"2021-06-15","R002",30812.9388,"Tuesday","Piacenza","Piacenza","N",2021,6,15,"Piacenza",283742,0
"2021-06-15","R003",15283.3954,"Tuesday","Piacenza","Piacenza","N",2021,6,15,"Piacenza",283742,0
"2021-06-15","R004",26084.254,"Tuesday","Pavia","Pavia","N",2021,6,15,"Stradella",11448,0
"2021-06-15","R005",29419.8072,"Tuesday","Pavia","Pavia","N",2021,6,15,"Voghera",38435,0
